OrderID,Date,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,Discount,SalesAmount,UnitCost,ProfitAmount
105336,2025-07-30,17,4,310,3,89,0.0,267.0,90,177.0
105337,2024-09-29,5,6,164,1,349,20.33,328.67,180,148.67
105338,2025-02-14,16,4,280,1,39,0.0,39.0,15,24.0
105338,2025-02-14,14,4,280,2,49,0.0,98.0,36,62.0
105339,2025-11-04,5,10,338,1,349,84.83,264.17,180,84.17
105340,2026-04-07,20,1,341,1,179,28.95,150.05,70,80.05
105341,2025-12-01,1,5,248,1,999,0.0,999.0,620,379.0
105342,2025-09-10,19,6,313,1,99,0.0,99.0,35,64.0
105343,2024-06-19,20,3,327,2,179,0.0,358.0,140,218.0
105343,2024-06-19,17,3,327,2,89,0.0,178.0,60,118.0
105343,2024-06-19,11,3,327,1,129,0.0,129.0,45,84.0
105344,2026-03-19,14,6,356,2,49,0.0,98.0,36,62.0
105345,2024-02-16,2,2,90,1,799,0.0,799.0,480,319.0
105346,2024-10-22,4,1,355,1,399,0.0,399.0,210,189.0
105347,2024-03-12,16,6,352,2,39,0.0,78.0,30,48.0
105348,2025-11-12,4,1,373,2,399,93.82,704.18,420,284.18
105349,2025-01-15,7,5,156,1,599,85.37,513.63,260,253.63
105350,2025-11-01,14,6,383,1,49,8.49,40.51,18,22.51
105351,2024-12-25,3,4,337,3,649,0.0,1947.0,1050,897.0
105352,2025-04-22,14,1,331,1,49,0.0,49.0,18,31.0
105353,2025-04-24,15,3,251,1,35,7.28,27.72,12,15.72
105354,2024-02-27,8,4,298,1,349,0.0,349.0,150,199.0
105354,2024-02-27,15,4,298,1,35,0.0,35.0,12,23.0
105354,2024-02-27,12,4,298,1,279,0.0,279.0,140,139.0
105355,2025-03-27,8,2,15,1,349,79.11,269.89,150,119.89
105356,2025-10-23,7,9,296,1,599,0.0,599.0,260,339.0
105357,2025-07-23,20,1,191,1,179,0.0,179.0,70,109.0
105358,2024-04-02,20,10,204,1,179,28.91,150.09,70,80.09
105359,2025-11-13,13,5,217,1,199,0.0,199.0,95,104.0
105360,2024-11-28,8,4,188,1,349,0.0,349.0,150,199.0
105360,2024-11-28,12,4,188,1,279,42.88,236.12,140,96.12
105361,2024-01-18,11,4,75,1,129,0.0,129.0,45,84.0
105362,2024-06-28,4,1,282,1,399,0.0,399.0,210,189.0
105363,2025-06-02,20,1,128,2,179,0.0,358.0,140,218.0
105364,2024-11-29,15,10,397,1,35,0.0,35.0,12,23.0
105364,2024-11-29,6,10,397,1,249,0.0,249.0,120,129.0
105365,2025-12-02,20,8,98,1,179,37.05,141.95,70,71.95
105366,2024-09-30,11,8,268,1,129,0.0,129.0,45,84.0
105366,2024-09-30,19,8,268,1,99,0.0,99.0,35,64.0
105367,2026-02-04,13,7,185,1,199,0.0,199.0,95,104.0
105368,2024-11-10,12,3,294,1,279,0.0,279.0,140,139.0
105369,2025-10-05,19,8,16,1,99,0.0,99.0,35,64.0
105370,2026-03-03,14,3,8,1,49,0.0,49.0,18,31.0
105370,2026-03-03,19,3,8,1,99,9.05,89.95,35,54.95
105371,2025-02-04,5,4,184,1,349,0.0,349.0,180,169.0
105371,2025-02-04,13,4,184,1,199,0.0,199.0,95,104.0
105372,2024-02-29,9,1,277,1,79,9.6,69.4,25,44.4
105373,2025-07-11,13,10,48,2,199,0.0,398.0,190,208.0
105374,2026-08-27,7,1,114,1,599,0.0,599.0,260,339.0
105374,2026-08-27,11,1,114,1,129,22.47,106.53,45,61.53
105375,2026-08-04,4,1,331,1,399,90.93,308.07,210,98.07
105375,2026-08-04,15,1,331,2,35,0.0,70.0,24,46.0
105376,2024-09-09,11,10,340,1,129,0.0,129.0,45,84.0
105376,2024-09-09,15,10,340,1,35,0.0,35.0,12,23.0
105376,2024-09-09,14,10,340,1,49,6.92,42.08,18,24.08
105377,2026-01-17,18,1,326,1,24,0.0,24.0,8,16.0
105378,2024-12-24,6,10,99,1,249,0.0,249.0,120,129.0
105379,2024-07-03,4,9,323,1,399,77.53,321.47,210,111.47
105380,2025-11-11,13,3,296,1,199,19.35,179.65,95,84.65
105381,2025-06-05,5,7,368,3,349,86.11,960.89,540,420.89
105381,2025-06-05,9,7,368,2,79,0.0,158.0,50,108.0
105382,2025-07-15,13,8,182,2,199,0.0,398.0,190,208.0
105382,2025-07-15,12,8,182,1,279,0.0,279.0,140,139.0
105382,2025-07-15,14,8,182,1,49,0.0,49.0,18,31.0
105383,2026-03-30,18,3,35,1,24,0.0,24.0,8,16.0
105384,2024-12-18,15,8,263,1,35,0.0,35.0,12,23.0
105385,2025-11-12,7,3,52,3,599,0.0,1797.0,780,1017.0
105386,2025-01-13,7,6,315,1,599,0.0,599.0,260,339.0
105387,2024-02-23,8,8,302,1,349,43.15,305.85,150,155.85
105387,2024-02-23,11,8,302,3,129,25.62,361.38,135,226.38
105388,2025-01-26,7,10,129,1,599,0.0,599.0,260,339.0
105389,2026-07-17,3,1,142,1,649,0.0,649.0,350,299.0
105390,2025-05-19,4,2,321,1,399,0.0,399.0,210,189.0
105390,2025-05-19,8,2,321,3,349,0.0,1047.0,450,597.0
105391,2024-05-08,19,6,289,1,99,0.0,99.0,35,64.0
105392,2025-11-27,11,6,249,2,129,0.0,258.0,90,168.0
105393,2026-07-30,2,8,308,1,799,0.0,799.0,480,319.0
105394,2026-06-08,12,9,120,1,279,68.08,210.92,140,70.92
105395,2025-08-19,17,2,94,2,89,0.0,178.0,60,118.0
105396,2025-01-24,1,9,39,3,999,0.0,2997.0,1860,1137.0
105397,2025-08-27,1,1,265,1,999,0.0,999.0,620,379.0
105398,2026-03-19,17,6,306,1,89,0.0,89.0,30,59.0
105398,2026-03-19,7,6,306,1,599,0.0,599.0,260,339.0
105399,2026-04-29,17,4,331,1,89,0.0,89.0,30,59.0
105400,2026-03-22,19,3,282,2,99,0.0,198.0,70,128.0
105401,2025-04-22,7,10,159,1,599,0.0,599.0,260,339.0
105401,2025-04-22,1,10,159,3,999,0.0,2997.0,1860,1137.0
105402,2024-05-19,4,10,264,1,399,0.0,399.0,210,189.0
105402,2024-05-19,2,10,264,1,799,0.0,799.0,480,319.0
105403,2025-08-16,15,10,154,1,35,2.53,32.47,12,20.47
105404,2024-06-29,3,2,158,1,649,0.0,649.0,350,299.0
105405,2024-03-16,12,8,164,1,279,0.0,279.0,140,139.0
105406,2025-06-03,4,10,313,1,399,0.0,399.0,210,189.0
105407,2025-11-04,17,10,357,1,89,14.69,74.31,30,44.31
105407,2025-11-04,9,10,357,1,79,0.0,79.0,25,54.0
105407,2025-11-04,19,10,357,1,99,0.0,99.0,35,64.0
105408,2026-04-23,7,6,319,1,599,0.0,599.0,260,339.0
105409,2026-02-14,7,5,372,1,599,0.0,599.0,260,339.0
105410,2026-04-26,12,3,213,2,279,38.04,519.96,280,239.96
105411,2026-01-22,4,4,140,3,399,0.0,1197.0,630,567.0
105411,2026-01-22,5,4,140,1,349,0.0,349.0,180,169.0
105412,2025-12-08,20,2,202,1,179,0.0,179.0,70,109.0
105413,2024-01-13,10,2,192,1,149,0.0,149.0,60,89.0
105413,2024-01-13,3,2,192,1,649,33.0,616.0,350,266.0
105414,2025-10-10,16,2,384,2,39,0.0,78.0,30,48.0
105415,2024-05-21,10,3,387,1,149,0.0,149.0,60,89.0
105416,2024-03-14,16,3,136,1,39,0.0,39.0,15,24.0
105417,2024-06-29,20,10,281,1,179,0.0,179.0,70,109.0
105418,2026-03-26,10,9,82,3,149,0.0,447.0,180,267.0
105419,2026-01-05,13,1,3,1,199,0.0,199.0,95,104.0
105420,2026-07-16,11,6,303,1,129,0.0,129.0,45,84.0
105421,2026-08-13,10,8,354,1,149,0.0,149.0,60,89.0
105422,2026-05-27,13,1,198,1,199,0.0,199.0,95,104.0
105422,2026-05-27,16,1,198,1,39,0.0,39.0,15,24.0
105423,2024-06-03,18,4,360,1,24,3.1,20.9,8,12.9
105424,2026-05-14,10,8,248,1,149,0.0,149.0,60,89.0
105424,2026-05-14,9,8,248,1,79,0.0,79.0,25,54.0
105425,2026-04-09,20,9,291,1,179,29.34,149.66,70,79.66
105425,2026-04-09,8,9,291,1,349,0.0,349.0,150,199.0
105426,2026-05-08,4,10,374,1,399,0.0,399.0,210,189.0
105427,2024-06-24,10,8,393,1,149,15.73,133.27,60,73.27
105427,2024-06-24,12,8,393,1,279,0.0,279.0,140,139.0
105428,2024-05-17,11,10,248,1,129,0.0,129.0,45,84.0
105429,2026-06-23,15,5,249,1,35,0.0,35.0,12,23.0
105430,2024-07-19,3,10,231,2,649,0.0,1298.0,700,598.0
105431,2025-01-15,12,1,307,1,279,49.05,229.95,140,89.95
105432,2025-04-22,11,4,50,2,129,0.0,258.0,90,168.0
105433,2024-05-25,18,9,69,1,24,1.75,22.25,8,14.25
105434,2024-01-26,1,10,285,1,999,0.0,999.0,620,379.0
105435,2026-08-26,16,10,153,3,39,0.0,117.0,45,72.0
105436,2026-05-12,14,10,239,3,49,0.0,147.0,54,93.0
105437,2026-06-12,18,2,146,1,24,0.0,24.0,8,16.0
105438,2024-11-09,15,8,152,1,35,6.07,28.93,12,16.93
105439,2024-09-08,18,1,399,1,24,0.0,24.0,8,16.0
105439,2024-09-08,5,1,399,2,349,0.0,698.0,360,338.0
105439,2024-09-08,12,1,399,3,279,0.0,837.0,420,417.0
105440,2025-03-22,18,5,124,1,24,0.0,24.0,8,16.0
105441,2025-04-19,13,3,365,1,199,0.0,199.0,95,104.0
105442,2024-01-07,2,1,184,2,799,0.0,1598.0,960,638.0
105443,2026-02-10,12,6,288,2,279,0.0,558.0,280,278.0
105444,2026-08-29,10,10,97,1,149,0.0,149.0,60,89.0
105445,2025-07-04,20,10,34,1,179,0.0,179.0,70,109.0
105445,2025-07-04,9,10,34,1,79,0.0,79.0,25,54.0
105446,2025-02-07,5,3,279,3,349,0.0,1047.0,540,507.0
105447,2025-02-13,2,6,246,3,799,0.0,2397.0,1440,957.0
105447,2025-02-13,1,6,246,1,999,141.95,857.05,620,237.05
105448,2024-04-25,19,3,227,1,99,0.0,99.0,35,64.0
105449,2024-10-24,4,2,323,2,399,0.0,798.0,420,378.0
105450,2025-06-07,8,2,229,1,349,0.0,349.0,150,199.0
105451,2025-03-28,17,8,219,1,89,0.0,89.0,30,59.0
105451,2025-03-28,19,8,219,1,99,21.13,77.87,35,42.87
105452,2025-07-22,13,6,395,1,199,0.0,199.0,95,104.0
105452,2025-07-22,8,6,395,2,349,167.4,530.6,300,230.6
105453,2026-04-18,3,5,298,1,649,0.0,649.0,350,299.0
105454,2024-09-14,6,5,59,1,249,0.0,249.0,120,129.0
105455,2024-02-04,4,7,164,1,399,0.0,399.0,210,189.0
105455,2024-02-04,2,7,164,1,799,0.0,799.0,480,319.0
105456,2024-02-18,15,8,285,1,35,6.99,28.01,12,16.01
105457,2024-06-04,1,7,333,1,999,0.0,999.0,620,379.0
105458,2025-08-17,4,1,180,2,399,0.0,798.0,420,378.0
105459,2026-03-12,8,7,123,1,349,0.0,349.0,150,199.0
105460,2026-05-21,15,10,349,2,35,0.0,70.0,24,46.0
105461,2025-10-18,10,8,398,2,149,0.0,298.0,120,178.0
105462,2025-02-25,7,7,10,2,599,0.0,1198.0,520,678.0
105463,2024-06-27,3,10,169,1,649,0.0,649.0,350,299.0
105464,2025-02-23,1,1,375,1,999,0.0,999.0,620,379.0
105465,2024-12-15,15,8,13,2,35,16.76,53.24,24,29.24
105465,2024-12-15,12,8,13,2,279,0.0,558.0,280,278.0
105466,2026-05-07,13,2,80,1,199,0.0,199.0,95,104.0
105467,2025-05-22,7,8,361,1,599,0.0,599.0,260,339.0
105468,2024-09-15,16,8,289,2,39,0.0,78.0,30,48.0
105469,2024-11-12,10,10,227,2,149,57.16,240.84,120,120.84
105470,2024-06-07,11,1,114,1,129,0.0,129.0,45,84.0
105471,2026-06-18,14,6,27,1,49,0.0,49.0,18,31.0
105471,2026-06-18,11,6,27,1,129,14.67,114.33,45,69.33
105472,2024-03-04,9,1,87,2,79,0.0,158.0,50,108.0
105472,2024-03-04,15,1,87,1,35,0.0,35.0,12,23.0
105473,2024-01-16,4,10,40,1,399,0.0,399.0,210,189.0
105474,2024-07-30,16,4,375,1,39,0.0,39.0,15,24.0
105475,2026-03-14,4,5,374,1,399,0.0,399.0,210,189.0
105475,2026-03-14,15,5,374,2,35,0.0,70.0,24,46.0
105476,2025-06-28,1,9,265,1,999,0.0,999.0,620,379.0
105477,2025-10-10,5,8,265,1,349,0.0,349.0,180,169.0
105478,2025-01-03,10,8,201,2,149,0.0,298.0,120,178.0
105478,2025-01-03,12,8,201,1,279,0.0,279.0,140,139.0
105479,2024-03-25,6,9,369,1,249,0.0,249.0,120,129.0
105480,2026-04-25,1,2,187,1,999,0.0,999.0,620,379.0
105481,2024-08-08,12,4,116,1,279,0.0,279.0,140,139.0
105482,2024-02-11,10,5,16,2,149,46.36,251.64,120,131.64
105483,2025-08-19,13,2,37,1,199,0.0,199.0,95,104.0
105484,2024-04-11,4,9,275,1,399,0.0,399.0,210,189.0
105484,2024-04-11,2,9,275,1,799,0.0,799.0,480,319.0
105485,2024-04-25,10,9,227,2,149,0.0,298.0,120,178.0
105486,2026-03-04,11,6,350,1,129,0.0,129.0,45,84.0
105487,2025-05-27,3,10,187,2,649,0.0,1298.0,700,598.0
105487,2025-05-27,8,10,187,1,349,21.24,327.76,150,177.76
105488,2024-10-01,2,9,277,1,799,0.0,799.0,480,319.0
105489,2024-12-26,12,7,262,1,279,33.7,245.3,140,105.3
105490,2025-12-25,11,10,25,1,129,19.02,109.98,45,64.98
105490,2025-12-25,20,10,25,2,179,0.0,358.0,140,218.0
105491,2024-03-23,17,6,157,3,89,0.0,267.0,90,177.0
105491,2024-03-23,16,6,157,1,39,0.0,39.0,15,24.0
105491,2024-03-23,5,6,157,2,349,0.0,698.0,360,338.0
105492,2024-05-16,4,5,83,1,399,96.98,302.02,210,92.02
105493,2025-10-01,4,10,303,1,399,0.0,399.0,210,189.0
105494,2025-09-22,18,1,127,1,24,0.0,24.0,8,16.0
105495,2026-08-07,4,8,60,1,399,0.0,399.0,210,189.0
105495,2026-08-07,13,8,60,1,199,36.83,162.17,95,67.17
105496,2025-01-22,3,10,251,1,649,0.0,649.0,350,299.0
105496,2025-01-22,16,10,251,1,39,0.0,39.0,15,24.0
105497,2024-03-21,20,7,186,1,179,0.0,179.0,70,109.0
105498,2025-07-13,6,10,266,1,249,0.0,249.0,120,129.0
105499,2025-10-21,3,4,339,2,649,86.02,1211.98,700,511.98
105499,2025-10-21,18,4,339,1,24,0.0,24.0,8,16.0
105500,2024-06-10,16,3,134,1,39,0.0,39.0,15,24.0
105501,2025-07-30,19,5,307,1,99,13.53,85.47,35,50.47
105502,2024-08-15,20,6,203,3,179,44.62,492.38,210,282.38
105503,2026-04-15,6,10,185,1,249,0.0,249.0,120,129.0
105504,2026-04-06,11,2,268,1,129,0.0,129.0,45,84.0
105504,2026-04-06,8,2,268,1,349,23.89,325.11,150,175.11
105504,2026-04-06,1,2,268,2,999,0.0,1998.0,1240,758.0
105505,2025-03-26,9,4,145,1,79,0.0,79.0,25,54.0
105506,2026-08-02,13,8,336,2,199,0.0,398.0,190,208.0
105507,2026-08-13,9,2,13,1,79,0.0,79.0,25,54.0
105508,2024-05-30,7,2,323,1,599,65.77,533.23,260,273.23
105508,2024-05-30,13,2,323,3,199,0.0,597.0,285,312.0
105508,2024-05-30,6,2,323,1,249,60.79,188.21,120,68.21
105509,2025-01-14,17,3,112,1,89,0.0,89.0,30,59.0
105510,2025-09-16,12,4,49,1,279,0.0,279.0,140,139.0
105511,2024-04-12,12,1,365,1,279,0.0,279.0,140,139.0
105512,2025-01-31,16,4,306,1,39,0.0,39.0,15,24.0
105513,2024-10-19,11,8,156,1,129,0.0,129.0,45,84.0
105513,2024-10-19,7,8,156,1,599,0.0,599.0,260,339.0
105514,2026-07-19,9,3,386,1,79,0.0,79.0,25,54.0
105514,2026-07-19,5,3,386,1,349,0.0,349.0,180,169.0
105515,2025-03-07,2,10,10,2,799,318.1,1279.9,960,319.9
105516,2026-01-24,19,5,189,1,99,15.26,83.74,35,48.74
105517,2025-02-05,8,8,33,1,349,0.0,349.0,150,199.0
105518,2024-06-02,17,6,219,1,89,0.0,89.0,30,59.0
105519,2026-05-01,20,4,105,1,179,0.0,179.0,70,109.0
105519,2026-05-01,8,4,105,1,349,0.0,349.0,150,199.0
105519,2026-05-01,17,4,105,1,89,0.0,89.0,30,59.0
105520,2024-01-01,5,2,56,2,349,0.0,698.0,360,338.0
105521,2024-03-11,12,3,45,1,279,0.0,279.0,140,139.0
105522,2025-01-10,9,2,399,1,79,0.0,79.0,25,54.0
105523,2025-11-26,17,7,313,1,89,15.65,73.35,30,43.35
105523,2025-11-26,12,7,313,3,279,0.0,837.0,420,417.0
105524,2024-12-21,16,1,376,1,39,0.0,39.0,15,24.0
105525,2024-03-23,14,1,361,1,49,0.0,49.0,18,31.0
105525,2024-03-23,12,1,361,2,279,0.0,558.0,280,278.0
105526,2024-12-04,8,2,392,1,349,0.0,349.0,150,199.0
105527,2024-10-04,16,5,252,1,39,0.0,39.0,15,24.0
105528,2024-01-07,4,3,10,1,399,0.0,399.0,210,189.0
105528,2024-01-07,3,3,10,2,649,300.92,997.08,700,297.08
105529,2025-07-11,3,6,5,1,649,0.0,649.0,350,299.0
105530,2024-05-17,15,10,76,3,35,0.0,105.0,36,69.0
105531,2024-11-11,15,10,353,2,35,5.86,64.14,24,40.14
105532,2025-10-23,9,3,61,2,79,0.0,158.0,50,108.0
105533,2025-12-22,7,4,93,3,599,0.0,1797.0,780,1017.0
105533,2025-12-22,6,4,93,2,249,53.56,444.44,240,204.44
105534,2024-10-21,15,7,231,1,35,0.0,35.0,12,23.0
105534,2024-10-21,10,7,231,1,149,7.63,141.37,60,81.37
105535,2024-12-12,14,9,67,3,49,0.0,147.0,54,93.0
105536,2024-10-06,18,7,354,1,24,0.0,24.0,8,16.0
105537,2026-07-23,4,10,176,1,399,0.0,399.0,210,189.0
105538,2024-08-07,11,4,230,1,129,0.0,129.0,45,84.0
105539,2024-07-30,16,2,225,1,39,0.0,39.0,15,24.0
105540,2025-04-11,15,2,195,1,35,0.0,35.0,12,23.0
105541,2024-08-06,14,10,162,1,49,0.0,49.0,18,31.0
105541,2024-08-06,6,10,162,1,249,0.0,249.0,120,129.0
105542,2024-06-29,17,6,188,1,89,0.0,89.0,30,59.0
105542,2024-06-29,18,6,188,1,24,2.9,21.1,8,13.1
105543,2024-04-25,6,6,255,2,249,0.0,498.0,240,258.0
105543,2024-04-25,12,6,255,1,279,0.0,279.0,140,139.0
105544,2025-10-22,20,3,141,1,179,0.0,179.0,70,109.0
105545,2025-09-27,11,6,306,1,129,0.0,129.0,45,84.0
105546,2025-10-31,15,8,98,3,35,21.2,83.8,36,47.8
105547,2026-02-04,4,6,206,2,399,0.0,798.0,420,378.0
105548,2024-12-10,9,3,133,1,79,0.0,79.0,25,54.0
105549,2026-06-18,3,1,302,1,649,0.0,649.0,350,299.0
105550,2025-12-28,2,2,291,1,799,0.0,799.0,480,319.0
105551,2026-03-08,9,3,337,1,79,0.0,79.0,25,54.0
105552,2025-12-19,17,8,341,1,89,19.36,69.64,30,39.64
105552,2025-12-19,10,8,341,2,149,0.0,298.0,120,178.0
105552,2025-12-19,11,8,341,1,129,0.0,129.0,45,84.0
105553,2025-01-04,18,5,112,1,24,0.0,24.0,8,16.0
105553,2025-01-04,14,5,112,2,49,0.0,98.0,36,62.0
105554,2024-11-07,20,2,77,1,179,22.37,156.63,70,86.63
105555,2025-03-18,2,3,257,2,799,0.0,1598.0,960,638.0
105556,2024-04-26,8,10,192,3,349,0.0,1047.0,450,597.0
105556,2024-04-26,9,10,192,2,79,0.0,158.0,50,108.0
105556,2024-04-26,5,10,192,1,349,0.0,349.0,180,169.0
105557,2025-04-17,19,5,65,1,99,0.0,99.0,35,64.0
105557,2025-04-17,5,5,65,1,349,0.0,349.0,180,169.0
105558,2024-02-24,2,4,222,1,799,0.0,799.0,480,319.0
105559,2024-01-05,17,1,225,2,89,0.0,178.0,60,118.0
105559,2024-01-05,3,1,225,1,649,44.98,604.02,350,254.02
105560,2026-06-30,8,5,207,1,349,0.0,349.0,150,199.0
105560,2026-06-30,14,5,207,1,49,0.0,49.0,18,31.0
105561,2025-11-28,12,8,332,1,279,0.0,279.0,140,139.0
105562,2025-08-08,16,9,59,1,39,0.0,39.0,15,24.0
105563,2024-12-21,11,5,133,2,129,26.57,231.43,90,141.43
105564,2025-08-17,10,10,242,1,149,0.0,149.0,60,89.0
105564,2025-08-17,16,10,242,1,39,8.63,30.37,15,15.37
105565,2026-05-25,4,3,365,1,399,0.0,399.0,210,189.0
105566,2025-11-02,4,9,48,1,399,56.21,342.79,210,132.79
105567,2025-09-18,20,8,184,1,179,0.0,179.0,70,109.0
105567,2025-09-18,13,8,184,2,199,0.0,398.0,190,208.0
105567,2025-09-18,4,8,184,1,399,89.03,309.97,210,99.97
105568,2025-04-27,16,9,240,2,39,0.0,78.0,30,48.0
105569,2024-12-24,3,3,325,1,649,0.0,649.0,350,299.0
105570,2025-12-05,8,7,57,1,349,0.0,349.0,150,199.0
105571,2026-08-14,11,8,32,1,129,0.0,129.0,45,84.0
105572,2025-03-21,20,8,260,1,179,0.0,179.0,70,109.0
105573,2025-02-12,6,8,268,2,249,0.0,498.0,240,258.0
105573,2025-02-12,14,8,268,1,49,0.0,49.0,18,31.0
105574,2025-03-24,20,10,133,1,179,0.0,179.0,70,109.0
105575,2025-03-22,4,7,350,1,399,49.51,349.49,210,139.49
105576,2026-08-23,8,10,114,1,349,0.0,349.0,150,199.0
105576,2026-08-23,10,10,114,1,149,0.0,149.0,60,89.0
105577,2025-12-10,20,4,248,2,179,0.0,358.0,140,218.0
105578,2025-01-05,9,7,135,1,79,4.25,74.75,25,49.75
105579,2025-01-19,17,8,372,1,89,0.0,89.0,30,59.0
105579,2025-01-19,3,8,372,1,649,0.0,649.0,350,299.0
105579,2025-01-19,13,8,372,1,199,36.2,162.8,95,67.8
105580,2025-03-27,16,9,297,2,39,0.0,78.0,30,48.0
105580,2025-03-27,7,9,297,1,599,0.0,599.0,260,339.0
105581,2024-02-16,7,4,287,1,599,0.0,599.0,260,339.0
105581,2024-02-16,6,4,287,2,249,0.0,498.0,240,258.0
105582,2025-07-03,18,6,132,1,24,5.32,18.68,8,10.68
105583,2026-03-15,4,2,128,1,399,92.37,306.63,210,96.63
105583,2026-03-15,5,2,128,2,349,0.0,698.0,360,338.0
105584,2025-11-08,6,5,249,3,249,0.0,747.0,360,387.0
105585,2024-08-16,11,5,156,1,129,0.0,129.0,45,84.0
105586,2025-12-24,17,9,167,1,89,0.0,89.0,30,59.0
105587,2025-12-18,18,7,305,2,24,9.5,38.5,16,22.5
105588,2024-10-21,5,2,69,1,349,0.0,349.0,180,169.0
105589,2025-10-07,3,7,148,1,649,0.0,649.0,350,299.0
105590,2025-09-26,3,6,201,1,649,0.0,649.0,350,299.0
105591,2026-04-10,5,8,385,2,349,0.0,698.0,360,338.0
105592,2024-06-06,18,2,78,1,24,1.32,22.68,8,14.68
105592,2024-06-06,5,2,78,1,349,0.0,349.0,180,169.0
105592,2024-06-06,19,2,78,1,99,0.0,99.0,35,64.0
105593,2024-08-12,14,1,309,2,49,0.0,98.0,36,62.0
105594,2025-05-22,9,3,248,1,79,0.0,79.0,25,54.0
105594,2025-05-22,18,3,248,1,24,0.0,24.0,8,16.0
105595,2024-02-25,17,10,90,1,89,0.0,89.0,30,59.0
105596,2025-03-11,4,8,365,2,399,0.0,798.0,420,378.0
105597,2026-02-20,14,1,72,2,49,0.0,98.0,36,62.0
105598,2024-06-20,8,2,61,1,349,0.0,349.0,150,199.0
105599,2025-04-26,16,3,213,1,39,0.0,39.0,15,24.0
105599,2025-04-26,20,3,213,1,179,0.0,179.0,70,109.0
105600,2026-08-22,10,10,331,1,149,0.0,149.0,60,89.0
105601,2025-06-11,9,2,287,1,79,0.0,79.0,25,54.0
105601,2025-06-11,15,2,287,1,35,0.0,35.0,12,23.0
105602,2025-06-03,10,8,22,1,149,30.21,118.79,60,58.79
105603,2025-08-05,17,7,273,2,89,38.96,139.04,60,79.04
105604,2024-08-02,17,1,306,1,89,0.0,89.0,30,59.0
105605,2024-06-19,15,2,134,1,35,0.0,35.0,12,23.0
105605,2024-06-19,13,2,134,1,199,0.0,199.0,95,104.0
105606,2025-11-20,14,4,36,1,49,5.74,43.26,18,25.26
105606,2025-11-20,6,4,36,1,249,0.0,249.0,120,129.0
105607,2025-02-16,20,6,355,1,179,0.0,179.0,70,109.0
105608,2024-11-13,5,7,107,2,349,168.68,529.32,360,169.32
105609,2024-02-09,6,9,43,1,249,0.0,249.0,120,129.0
105610,2026-04-16,15,7,130,1,35,8.21,26.79,12,14.79
105611,2024-02-10,16,10,88,2,39,0.0,78.0,30,48.0
105612,2026-01-12,17,10,45,1,89,0.0,89.0,30,59.0
105613,2025-01-31,4,3,200,1,399,0.0,399.0,210,189.0
105614,2025-09-14,7,7,17,1,599,0.0,599.0,260,339.0
105615,2024-10-06,5,5,362,1,349,0.0,349.0,180,169.0
105616,2024-06-28,6,2,156,1,249,0.0,249.0,120,129.0
105616,2024-06-28,3,2,156,2,649,313.22,984.78,700,284.78
105617,2025-07-09,19,8,227,2,99,0.0,198.0,70,128.0
105618,2025-12-03,11,5,291,2,129,0.0,258.0,90,168.0
105619,2024-08-12,6,7,69,1,249,43.41,205.59,120,85.59
105620,2025-04-02,4,9,95,1,399,0.0,399.0,210,189.0
105621,2025-04-11,17,7,295,1,89,0.0,89.0,30,59.0
105622,2024-09-04,18,8,366,1,24,0.0,24.0,8,16.0
105623,2025-08-11,3,6,358,1,649,0.0,649.0,350,299.0
105624,2024-06-17,17,1,143,1,89,0.0,89.0,30,59.0
105624,2024-06-17,14,1,143,1,49,0.0,49.0,18,31.0
105625,2025-06-14,18,2,130,1,24,0.0,24.0,8,16.0
105625,2025-06-14,8,2,130,1,349,0.0,349.0,150,199.0
105626,2024-05-13,7,5,70,1,599,0.0,599.0,260,339.0
105627,2025-05-21,6,9,300,1,249,0.0,249.0,120,129.0
105627,2025-05-21,5,9,300,1,349,82.48,266.52,180,86.52
105628,2024-11-30,12,10,179,1,279,61.97,217.03,140,77.03
105629,2025-04-18,1,4,272,1,999,0.0,999.0,620,379.0
105630,2025-03-30,15,7,116,1,35,0.0,35.0,12,23.0
105631,2026-06-08,5,9,347,1,349,0.0,349.0,180,169.0
105632,2025-05-26,7,1,75,2,599,0.0,1198.0,520,678.0
105632,2025-05-26,15,1,75,1,35,0.0,35.0,12,23.0
105633,2026-03-22,15,1,263,1,35,3.85,31.15,12,19.15
105633,2026-03-22,9,1,263,2,79,0.0,158.0,50,108.0
105633,2026-03-22,6,1,263,1,249,0.0,249.0,120,129.0
105634,2024-09-14,3,10,13,1,649,0.0,649.0,350,299.0
105635,2024-12-29,3,8,218,1,649,0.0,649.0,350,299.0
105635,2024-12-29,14,8,218,1,49,8.52,40.48,18,22.48
105635,2024-12-29,20,8,218,1,179,0.0,179.0,70,109.0
105636,2024-04-02,17,7,3,1,89,0.0,89.0,30,59.0
105637,2025-03-16,2,3,143,1,799,0.0,799.0,480,319.0
105638,2025-11-13,3,10,104,1,649,0.0,649.0,350,299.0
105639,2026-04-09,15,7,129,1,35,0.0,35.0,12,23.0
105640,2025-08-12,18,10,257,1,24,0.0,24.0,8,16.0
105641,2025-10-22,3,8,391,2,649,0.0,1298.0,700,598.0
105642,2024-07-23,8,2,37,1,349,0.0,349.0,150,199.0
105643,2024-02-16,4,5,258,1,399,0.0,399.0,210,189.0
105644,2026-02-24,2,10,167,2,799,0.0,1598.0,960,638.0
